id,domain,phylum,class,order,family,genus
genome_000332,Domain_01,Phylum_00,Class_001,Order_005,Family_0020,Genus_0041
genome_000333,Domain_01,Phylum_00,Class_001,Order_005,Family_0020,Genus_0041
genome_000334,Domain_01,Phylum_00,Class_001,Order_005,Family_0020,Genus_0041
genome_000335,Domain_01,Phylum_00,Class_001,Order_005,Family_0020,Genus_0041
genome_000336,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000337,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000338,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000339,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000340,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000341,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000342,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000343,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0042
genome_000344,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000345,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000346,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000347,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000348,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000349,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000350,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000351,Domain_01,Phylum_00,Class_001,Order_005,Family_0021,Genus_0043
genome_000352,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000353,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000354,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000355,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000356,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000357,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000358,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000359,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0044
genome_000360,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000361,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000362,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000363,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000364,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000365,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000366,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000367,Domain_01,Phylum_00,Class_001,Order_005,Family_0022,Genus_0045
genome_000368,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000369,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000370,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000371,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000372,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000373,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000374,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000375,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0046
genome_000376,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000377,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000378,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000379,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000380,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000381,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000382,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000383,Domain_01,Phylum_00,Class_001,Order_005,Family_0023,Genus_0047
genome_000384,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000385,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000386,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000387,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000388,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000389,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000390,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000391,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0048
genome_000392,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000393,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000394,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000395,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000396,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000397,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000398,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000399,Domain_01,Phylum_00,Class_002,Order_006,Family_0024,Genus_0049
genome_000400,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000401,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000402,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000403,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000404,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000405,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000406,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000407,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0050
genome_000408,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000409,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000410,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000411,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000412,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000413,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000414,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000415,Domain_01,Phylum_00,Class_002,Order_006,Family_0025,Genus_0051
genome_000416,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000417,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000418,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000419,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000420,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000421,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000422,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000423,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0052
genome_000424,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000425,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000426,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000427,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000428,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000429,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000430,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000431,Domain_01,Phylum_00,Class_002,Order_006,Family_0026,Genus_0053
genome_000432,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000433,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000434,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000435,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000436,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000437,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000438,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000439,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0054
genome_000440,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000441,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000442,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000443,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000444,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000445,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000446,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000447,Domain_01,Phylum_00,Class_002,Order_006,Family_0027,Genus_0055
genome_000448,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000449,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000450,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000451,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000452,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000453,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000454,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000455,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0056
genome_000456,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_problematic_B
genome_000457,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000458,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000459,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000460,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000461,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000462,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000463,Domain_01,Phylum_00,Class_002,Order_007,Family_0028,Genus_0057
genome_000464,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000465,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000466,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000467,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000468,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000469,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000470,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000471,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0058
genome_000472,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000473,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000474,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000475,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000476,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000477,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000478,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000479,Domain_01,Phylum_00,Class_002,Order_007,Family_0029,Genus_0059
genome_000480,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000481,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000482,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000483,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000484,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000485,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000486,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000487,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0060
genome_000488,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000489,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000490,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000491,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000492,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000493,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000494,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000495,Domain_01,Phylum_00,Class_002,Order_007,Family_0030,Genus_0061
genome_000496,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000497,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000498,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000499,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000500,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000501,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000502,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000503,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0062
genome_000504,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000505,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000506,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000507,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000508,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000509,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000510,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000511,Domain_01,Phylum_00,Class_002,Order_007,Family_0031,Genus_0063
genome_000512,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000513,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000514,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000515,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000516,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000517,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000518,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000519,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0064
genome_000520,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000521,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000522,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000523,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000524,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000525,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000526,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000527,Domain_01,Phylum_00,Class_002,Order_008,Family_0032,Genus_0065
genome_000528,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000529,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000530,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000531,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000532,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000533,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000534,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000535,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0066
genome_000536,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000537,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000538,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000539,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000540,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000541,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000542,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000543,Domain_01,Phylum_00,Class_002,Order_008,Family_0033,Genus_0067
genome_000544,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000545,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000546,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000547,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000548,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000549,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000550,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000551,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0068
genome_000552,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000553,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000554,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000555,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000556,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000557,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000558,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000559,Domain_01,Phylum_00,Class_002,Order_008,Family_0034,Genus_0069
genome_000560,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000561,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000562,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000563,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000564,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000565,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000566,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000567,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0070
genome_000568,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000569,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000570,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000571,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000572,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000573,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000574,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000575,Domain_01,Phylum_00,Class_002,Order_008,Family_0035,Genus_0071
genome_000576,Domain_01,Phylum_01,Class_003,Order_009,Family_0036,Genus_0072
