id,trait_000,trait_001,trait_002,trait_003,trait_004,trait_005,trait_006,trait_007,trait_008,trait_009,trait_010,trait_011,trait_012,trait_013,trait_014,trait_015,trait_016,trait_017,trait_018,trait_019
genome_000299,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
genome_000300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
genome_000301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000303,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
genome_000304,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
genome_000305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
genome_000306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000307,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
genome_000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000311,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
genome_000312,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_000313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000314,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
genome_000318,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
genome_000319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_000323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000326,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
genome_000327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000328,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
genome_000330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_000332,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
genome_000333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000334,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
genome_000335,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
genome_000336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
genome_000338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
genome_000339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
genome_000341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
genome_000342,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
genome_000343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
genome_000346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_000347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
genome_000348,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
genome_000349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000352,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
genome_000355,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
genome_000356,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
genome_000357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_000359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_000360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
genome_000361,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
genome_000362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000363,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
genome_000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000365,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
genome_000367,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
genome_000368,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_000369,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
genome_000370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
genome_000371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
genome_000372,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_000373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000374,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
genome_000375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
genome_000376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000377,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000381,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
genome_000382,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
genome_000383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
genome_000385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000387,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
genome_000388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_000389,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000391,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
genome_000392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000394,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000395,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_000396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_000397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
genome_000399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
genome_000401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000403,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
genome_000404,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
genome_000405,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
genome_000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000410,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
genome_000411,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
genome_000412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_000413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000415,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_000417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
genome_000418,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
genome_000419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
genome_000420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000423,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
genome_000424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
genome_000425,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_000426,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
genome_000427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000429,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000430,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
genome_000431,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_000432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
genome_000433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
genome_000434,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
genome_000435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000437,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
genome_000438,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
genome_000439,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
genome_000440,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
genome_000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_000442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
genome_000444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000445,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
genome_000446,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_000447,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
genome_000448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000449,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
genome_000452,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
genome_000453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000454,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
genome_000455,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000457,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000458,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000459,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_000460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
genome_000461,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
genome_000462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_000463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000464,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_000465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
genome_000466,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
genome_000467,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
genome_000468,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
genome_000469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000470,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000472,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
genome_000473,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
genome_000474,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
genome_000475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000478,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
genome_000479,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_000480,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
genome_000481,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
genome_000482,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
genome_000483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000485,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
genome_000486,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000487,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000488,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
genome_000489,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
genome_000490,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_000491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000492,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
genome_000493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
genome_000495,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
genome_000496,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
genome_000497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
genome_000499,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
genome_000500,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
genome_000501,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
genome_000502,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
genome_000503,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000505,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
genome_000506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000507,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
genome_000508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_000509,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
genome_000510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
genome_000511,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
genome_000512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_000513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000515,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
genome_000516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_000517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
genome_000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000519,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_000520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000521,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_000522,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
genome_000524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_000526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_000527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
genome_000528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
genome_000529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_000530,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
genome_000531,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
genome_000532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
genome_000534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000535,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000536,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
genome_000537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000538,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
genome_000539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_000540,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_000541,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
genome_000542,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_000543,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000545,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
genome_000546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000548,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_000549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_000550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
genome_000551,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_000552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
genome_000553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000555,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
genome_000556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_000557,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
genome_000558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000559,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
genome_000560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
genome_000564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
genome_000565,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
genome_000566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
genome_000567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_000568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000569,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
genome_000570,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
genome_000571,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
genome_000572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000573,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_000574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_000576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_000577,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000578,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
genome_000579,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
genome_000580,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_000581,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
genome_000582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_000583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000584,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
genome_000585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
genome_000586,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
genome_000587,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
genome_000588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000590,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
genome_000591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_000592,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_000593,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
genome_000594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
genome_000595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_000597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_000598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_000599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_000600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
